soldPrice,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,beds,baths,area,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus
"$64,000 ",64000,"41 Astrida Dr APT 4, Hayward, CA 94544",41 Astrida Dr APT 4,Hayward,CA,94544,3,2.5,1425,CONDO,RECENTLY_SOLD
"$489,000 ",489000,"25027 Discoverer Pl, Hayward, CA 94544",25027 Discoverer Pl,Hayward,CA,94544,2,2,1490,CONDO,RECENTLY_SOLD
"$679,000 ",679000,"22596 Norwood Dr, Hayward, CA 94541",22596 Norwood Dr,Hayward,CA,94541,3,2,1300,APARTMENT,RECENTLY_SOLD
$1.18M,1183500,"29756 Cantera Dr, Hayward, CA 94544",29756 Cantera Dr,Hayward,CA,94544,5,3,2997,CONDO,RECENTLY_SOLD
"$430,000 ",430000,"725 Essex Ct APT 395, Hayward, CA 94544",725 Essex Ct APT 395,Hayward,CA,94544,2,1,900,CONDO,RECENTLY_SOLD
"$738,000 ",738000,"2334 Morrow St, Hayward, CA 94541",2334 Morrow St,Hayward,CA,94541,3,2,1809,CONDO,RECENTLY_SOLD
"$160,000 ",160000,"945 Fletcher Ln #A310, Hayward, CA 94544",945 Fletcher Ln #A310,Hayward,CA,94544,2,1,946,CONDO,RECENTLY_SOLD
"$337,000 ",337000,"24231 Santa Clara St, Hayward, CA 94541",24231 Santa Clara St,Hayward,CA,94541,2,1,950,CONDO,RECENTLY_SOLD
$1.34M,1336000,"29761 Cantera Dr, Hayward, CA 94544",29761 Cantera Dr,Hayward,CA,94544,5,3,2997,CONDO,RECENTLY_SOLD
"$420,000 ",420000,"1775 Panda Way APT 114, Hayward, CA 94541",1775 Panda Way APT 114,Hayward,CA,94541,2,2,900,CONDO,RECENTLY_SOLD
"$393,888 ",393888,"27779 Vasona Ct APT 23, Hayward, CA 94544",27779 Vasona Ct APT 23,Hayward,CA,94544,1,1,874,CONDO,RECENTLY_SOLD
"$638,000 ",638000,"22749 Watkins St, Hayward, CA 94541",22749 Watkins St,Hayward,CA,94541,3,2,1454,CONDO,RECENTLY_SOLD
$1.28M,1283500,"29764 Cantera Dr, Hayward, CA 94544",29764 Cantera Dr,Hayward,CA,94544,5,3,2997,CONDO,RECENTLY_SOLD
"$395,000 ",395000,"29621 Red Oak Ct APT 11, Hayward, CA 94544",29621 Red Oak Ct APT 11,Hayward,CA,94544,2,1,723,CONDO,RECENTLY_SOLD
"$440,000 ",440000,"1775 Panda Way APT 341, Hayward, CA 94541",1775 Panda Way APT 341,Hayward,CA,94541,2,2,899,CONDO,RECENTLY_SOLD
"$218,000 ",218000,"2515 Coldstream Way, Hayward, CA 94545",2515 Coldstream Way,Hayward,CA,94545,3,2.5,1945,CONDO,RECENTLY_SOLD
$11.5M,11500000,"550 Berry Ave, Hayward, CA 94544",550 Berry Ave,Hayward,CA,94544,62,44,31006,APARTMENT,RECENTLY_SOLD
"$413,000 ",413000,"21083 Gary Dr APT 102, Hayward, CA 94546",21083 Gary Dr APT 102,Hayward,CA,94546,1,1,872,CONDO,RECENTLY_SOLD
"$413,000 ",413000,"21083 Gary Dr, Castro Valley, CA 94546",21083 Gary Dr,Hayward,CA,94546,3,2,1300,CONDO,RECENTLY_SOLD
"$585,000 ",585000,"22811 Paseo Pl, Hayward, CA 94541",22811 Paseo Pl,Hayward,CA,94541,3,2,1700,CONDO,RECENTLY_SOLD
"$528,000 ",528000,"21071 Gary Dr APT 208, Hayward, CA 94546",21071 Gary Dr APT 208,Hayward,CA,94546,2,2,1101,CONDO,RECENTLY_SOLD
"$610,000 ",610000,"639 Staley Ave, Hayward, CA 94541",639 Staley Ave,Hayward,CA,94541,2,3,1272,CONDO,RECENTLY_SOLD
$1.73M,1731500,"9 Harkness Cir, Castro Valley, CA 94546",9 Harkness Cir,Hayward,CA,94546,5,3.5,3300,CONDO,RECENTLY_SOLD
"$514,000 ",514000,"21103 Gary Dr APT 205, Hayward, CA 94546",21103 Gary Dr APT 205,Hayward,CA,94546,2,2,1350,CONDO,RECENTLY_SOLD
"$514,000 ",514000,"21103 Gary Dr APT 205A, Hayward, CA 94546",21103 Gary Dr APT 205A,Hayward,CA,94546,2,2,1393,CONDO,RECENTLY_SOLD
"$479,000 ",479000,"21103 Gary Dr APT 108A, Castro Valley, CA 94546",21103 Gary Dr APT 108A,Hayward,CA,94546,2,2,1100,CONDO,RECENTLY_SOLD
"$440,000 ",440000,"27505 Tampa Ave #68, Hayward, CA 94544",27505 Tampa Ave #68,Hayward,CA,94544,3,1,1240,CONDO,RECENTLY_SOLD
"$428,000 ",428000,"25505 Compton Ct APT 114, Hayward, CA 94544",25505 Compton Ct APT 114,Hayward,CA,94544,2,1,1040,CONDO,RECENTLY_SOLD
"$755,000 ",755000,"331 Williams Way, Hayward, CA 94541",331 Williams Way,Hayward,CA,94541,4,3,1999,CONDO,RECENTLY_SOLD
"$460,000 ",460000,"25938 Kay Ave APT 215, Hayward, CA 94545",25938 Kay Ave APT 215,Hayward,CA,94545,2,2,1128,CONDO,RECENTLY_SOLD
"$760,000 ",760000,"1231 George Cir, Hayward, CA 94541",1231 George Cir,Hayward,CA,94541,4,3,1982,CONDO,RECENTLY_SOLD
"$389,800 ",389800,"1002 Cheryl Ann Cir APT 51, Hayward, CA 94544",1002 Cheryl Ann Cir APT 51,Hayward,CA,94544,2,1,977,CONDO,RECENTLY_SOLD
"$290,000 ",290000,"260 Industrial Pkwy APT 12, Hayward, CA 94544",260 Industrial Pkwy APT 12,Hayward,CA,94544,1,1,686,CONDO,RECENTLY_SOLD
$15.5M,15522000,"196 Benmore Dr, Hayward, CA 94542",196 Benmore Dr,Hayward,CA,94542,4,3.5,2796,CONDO,RECENTLY_SOLD
$15.5M,15522000,"198 Benmore Dr, Hayward, CA 94542",198 Benmore Dr,Hayward,CA,94542,5,3.5,3107,CONDO,RECENTLY_SOLD
"$520,000 ",520000,"22139 Castille Ln APT 70, Hayward, CA 94541",22139 Castille Ln APT 70,Hayward,CA,94541,3,2,1453,CONDO,RECENTLY_SOLD
"$445,000 ",445000,"25938 Kay Ave APT 116, Hayward, CA 94545",25938 Kay Ave APT 116,Hayward,CA,94545,2,2,1148,CONDO,RECENTLY_SOLD
"$447,500 ",447500,"665 Dartmore Ln, Hayward, CA 94544",665 Dartmore Ln,Hayward,CA,94544,2,2,878,CONDO,RECENTLY_SOLD
"$713,000 ",713000,"339 Williams Way, Hayward, CA 94541",339 Williams Way,Hayward,CA,94541,3,2,1827,CONDO,RECENTLY_SOLD
"$430,000 ",430000,"25938 Kay Ave APT 121, Hayward, CA 94545",25938 Kay Ave APT 121,Hayward,CA,94545,2,2,1128,CONDO,RECENTLY_SOLD
$1.44M,1444000,"191 Sonas Dr, Hayward, CA 94542",191 Sonas Dr,Hayward,CA,94542,4,3,2100,CONDO,RECENTLY_SOLD
"$241,500 ",241500,"340 Apricot Cir, Hayward, CA 94541",340 Apricot Cir,Hayward,CA,94541,5,3,1835,CONDO,RECENTLY_SOLD
$1.63M,1627000,"15 Harkness Cir, Castro Valley, CA 94546",15 Harkness Cir,Hayward,CA,94546,6,4.5,3547,CONDO,RECENTLY_SOLD
$1.23M,1234000,"28708 Vista Grande Dr, Hayward, CA 94544",28708 Vista Grande Dr,Hayward,CA,94544,4,3.5,3150,CONDO,RECENTLY_SOLD
$1.1M,1103500,"28700 Vista Grande Dr, Hayward, CA 94544",28700 Vista Grande Dr,Hayward,CA,94544,4,3,2566,CONDO,RECENTLY_SOLD
"$410,000 ",410000,"945 Fletcher Ln #211, Hayward, CA 94544",945 Fletcher Ln #211,Hayward,CA,94544,2,1,946,CONDO,RECENTLY_SOLD
$1.95M,1950000,"18634 Meekland Ave, Hayward, CA 94541",18634 Meekland Ave,Hayward,CA,94541,12,11,5513,APARTMENT,RECENTLY_SOLD
$1.03M,1033000,"252 Benmore Dr, Hayward, CA 94546",252 Benmore Dr,Hayward,CA,94546,3,2.5,2278,CONDO,RECENTLY_SOLD
"$734,500 ",734500,"443 Palmer Ave, Hayward, CA 94541",443 Palmer Ave,Hayward,CA,94541,3,2,1726,CONDO,RECENTLY_SOLD
"$430,000 ",430000,"27501 Huntwood Ave APT 3, Hayward, CA 94544",27501 Huntwood Ave APT 3,Hayward,CA,94544,3,1,1225,CONDO,RECENTLY_SOLD
"$380,000 ",380000,"25145 Copa Del Oro Dr UNIT 142, Hayward, CA 94545",25145 Copa Del Oro Dr UNIT 142,Hayward,CA,94545,1,1,608,CONDO,RECENTLY_SOLD
"$380,000 ",380000,"25145 Copa Del Oro Dr UNIT 203, Hayward, CA 94545",25145 Copa Del Oro Dr UNIT 203,Hayward,CA,94545,1,1,608,CONDO,RECENTLY_SOLD
$1.45M,1452500,"28715 Vista Grande Dr, Hayward, CA 94544",28715 Vista Grande Dr,Hayward,CA,94544,4,3,3150,CONDO,RECENTLY_SOLD
"$395,000 ",395000,"442 Schafer Rd, Hayward, CA 94544",442 Schafer Rd,Hayward,CA,94544,2,2,1044,APARTMENT,RECENTLY_SOLD
"$708,000 ",708000,"2753 Longshores Dr, Hayward, CA 94545",2753 Longshores Dr,Hayward,CA,94545,2,2,1604,CONDO,RECENTLY_SOLD
"$375,000 ",375000,"355 Willow Ave #4, Hayward, CA 94541",355 Willow Ave #4,Hayward,CA,94541,2,1,1015,CONDO,RECENTLY_SOLD
"$595,000 ",595000,"24571 Diamond Ridge Dr, Hayward, CA 94544",24571 Diamond Ridge Dr,Hayward,CA,94544,3,2,1475,CONDO,RECENTLY_SOLD
"$339,950 ",339950,"27414 Susan Pl APT 1, Hayward, CA 94544",27414 Susan Pl APT 1,Hayward,CA,94544,2,1,869,CONDO,RECENTLY_SOLD
"$545,000 ",545000,"1010 Imperial Pl, Hayward, CA 94541",1010 Imperial Pl,Hayward,CA,94541,3,2,1565,CONDO,RECENTLY_SOLD
$9.69M,9690000,"23924 2nd St, Hayward, CA 94541",23924 2nd St,Hayward,CA,94541,51,42,23754,APARTMENT,RECENTLY_SOLD
$1.30M,1300000,"1388 D St, Hayward, CA 94541",1388 D St,Hayward,CA,94541,,,,APARTMENT,RECENTLY_SOLD
"$544,000 ",544000,"21314 Gary Dr APT 307, Hayward, CA 94546",21314 Gary Dr APT 307,Hayward,CA,94546,2,2,1025,CONDO,RECENTLY_SOLD
"$465,000 ",465000,"155 Loma Verde Dr, San Lorenzo, CA 94580",155 Loma Verde Dr,Hayward,CA,94580,2,1,1056,CONDO,RECENTLY_SOLD
"$390,000 ",390000,"25930 Kay Ave APT 201, Hayward, CA 94545",25930 Kay Ave APT 201,Hayward,CA,94545,1,1,982,CONDO,RECENTLY_SOLD
"$521,000 ",521000,"21103 Gary Dr APT 211A, Castro Valley, CA 94546",21103 Gary Dr APT 211A,Hayward,CA,94546,2,2,1100,CONDO,RECENTLY_SOLD
$1.20M,1200000,"260 Benmore Dr, Hayward, CA 94542",260 Benmore Dr,Hayward,CA,94542,5,3.5,2865,CONDO,RECENTLY_SOLD
"$308,000 ",308000,"28045 Thorup Ln, Hayward, CA 94542",28045 Thorup Ln,Hayward,CA,94542,3,3,1845,CONDO,RECENTLY_SOLD
"$475,000 ",475000,"26953 Hayward Blvd APT 107, Hayward, CA 94542",26953 Hayward Blvd APT 107,Hayward,CA,94542,2,2,1277,CONDO,RECENTLY_SOLD
"$414,000 ",414000,"446 Schafer Rd, Hayward, CA 94544",446 Schafer Rd,Hayward,CA,94544,2,1,1044,CONDO,RECENTLY_SOLD
"$475,000 ",475000,"26953 Hayward Blvd, Hayward, CA 94542",26953 Hayward Blvd,Hayward,CA,94542,2,2,1277,CONDO,RECENTLY_SOLD
"$419,000 ",419000,"29626 Red Oak Ct APT 14, Hayward, CA 94544",29626 Red Oak Ct APT 14,Hayward,CA,94544,2,1,723,CONDO,RECENTLY_SOLD
"$700,000 ",700000,"216 Catherine Pl, Hayward, CA 94544",216 Catherine Pl,Hayward,CA,94544,3,2.5,1891,CONDO,RECENTLY_SOLD
"$430,000 ",430000,"260 Flint Ct #4, San Lorenzo, CA 94580",260 Flint Ct #4,Hayward,CA,94580,2,2,1010,CONDO,RECENTLY_SOLD
"$375,000 ",375000,"29581 Highgate Dr APT 219, Hayward, CA 94544",29581 Highgate Dr APT 219,Hayward,CA,94544,1,1,643,CONDO,RECENTLY_SOLD
$1.10M,1103000,"256 Benmore Dr, Hayward, CA 94542",256 Benmore Dr,Hayward,CA,94542,4,2.5,2294,CONDO,RECENTLY_SOLD
"$370,500 ",370500,"725 Auburn Pl APT 115, Hayward, CA 94544",725 Auburn Pl APT 115,Hayward,CA,94544,2,2,1000,CONDO,RECENTLY_SOLD
"$520,000 ",520000,"2294 D St, Hayward, CA 94541",2294 D St,Hayward,CA,94541,3,2,1347,CONDO,RECENTLY_SOLD
"$505,000 ",505000,"22012 Sevilla Rd APT 109, Hayward, CA 94541",22012 Sevilla Rd APT 109,Hayward,CA,94541,2,2,1275,CONDO,RECENTLY_SOLD
$1.32M,1316000,"28719 Vista Grande Dr, Hayward, CA 94544",28719 Vista Grande Dr,Hayward,CA,94544,5,3,2997,CONDO,RECENTLY_SOLD
"$650,000 ",650000,"603 Plaza Pl, Hayward, CA 94541",603 Plaza Pl,Hayward,CA,94541,3,3,1595,CONDO,RECENTLY_SOLD
$7.02M,7024500,"Industrial Pkwy, Hayward, CA 94544",Industrial Pkwy,Hayward,CA,94544,,,,CONDO,RECENTLY_SOLD
$7.02M,7024500,"Mission Blvd, Hayward, CA 94544",Mission Blvd,Hayward,CA,94544,,,,CONDO,RECENTLY_SOLD
$1.30M,1296500,"29779 Cantera Dr, Hayward, CA 94544",29779 Cantera Dr,Hayward,CA,94544,4,3,2734,CONDO,RECENTLY_SOLD
"$415,000 ",415000,"29300 Dixon St APT 304, Hayward, CA 94544",29300 Dixon St APT 304,Hayward,CA,94544,2,2,725,CONDO,RECENTLY_SOLD
$18.8M,18750000,"29050 Dixon St, Hayward, CA 94544",29050 Dixon St,Hayward,CA,94544,36,36,23493,APARTMENT,RECENTLY_SOLD
"$455,000 ",455000,"25912 Hayward Blvd APT 115, Hayward, CA 94542",25912 Hayward Blvd APT 115,Hayward,CA,94542,2,2,1203,CONDO,RECENTLY_SOLD
"$455,000 ",455000,"25912 Hayward Blvd, Hayward, CA 94542",25912 Hayward Blvd,Hayward,CA,94542,2,2,1203,CONDO,RECENTLY_SOLD
"$468,000 ",468000,"3 Crystal Gate Commons, Hayward, CA 94544",3 Crystal Gate Commons,Hayward,CA,94544,2,1,870,CONDO,RECENTLY_SOLD
"$385,000 ",385000,"725 Auburn Pl APT 203, Hayward, CA 94544",725 Auburn Pl APT 203,Hayward,CA,94544,2,1,1000,CONDO,RECENTLY_SOLD
"$181,000 ",181000,"22251 Meekland Ave, Hayward, CA 94541",22251 Meekland Ave,Hayward,CA,94541,7,8,3524,APARTMENT,RECENTLY_SOLD
"$370,000 ",370000,"25231 Whitman St APT 102, Hayward, CA 94544",25231 Whitman St APT 102,Hayward,CA,94544,2,1,1014,CONDO,RECENTLY_SOLD
"$450,000 ",450000,"225 Anderly Ct #17, Hayward, CA 94541",225 Anderly Ct #17,Hayward,CA,94541,2,2,940,CONDO,RECENTLY_SOLD
"$475,000 ",475000,"22103 Vista Del Plaza Ln APT 11, Hayward, CA 94541",22103 Vista Del Plaza Ln APT 11,Hayward,CA,94541,2,2,1171,CONDO,RECENTLY_SOLD
"$300,000 ",300000,"433 Hampton Rd, Hayward, CA 94541",433 Hampton Rd,Hayward,CA,94541,5,3,2241,APARTMENT,RECENTLY_SOLD
"$517,000 ",517000,"25100 Angelina Ln #24, Hayward, CA 94544",25100 Angelina Ln #24,Hayward,CA,94544,2,2,1274,CONDO,RECENTLY_SOLD
"$235,500 ",235500,"2044 Aldengate Way, Hayward, CA 94545",2044 Aldengate Way,Hayward,CA,94545,3,3,1702,CONDO,RECENTLY_SOLD
$1.03M,1027715,"601 Toomey Ter, Hayward, CA 94544",601 Toomey Ter,Hayward,CA,94544,5,3,2212,CONDO,RECENTLY_SOLD
"$490,000 ",490000,"807 Challenger Way, Hayward, CA 94544",807 Challenger Way,Hayward,CA,94544,2,1,1110,CONDO,RECENTLY_SOLD
"$490,000 ",490000,"22012 Sevilla Rd APT 87, Hayward, CA 94541",22012 Sevilla Rd APT 87,Hayward,CA,94541,2,2,1241,CONDO,RECENTLY_SOLD
"$605,000 ",605000,"21100 Gary Dr APT 101, Castro Valley, CA 94546",21100 Gary Dr APT 101,Hayward,CA,94546,3,2,1218,CONDO,RECENTLY_SOLD
"$520,000 ",520000,"21239 Gary Dr APT 110A, Castro Valley, CA 94546",21239 Gary Dr APT 110A,Hayward,CA,94546,2,2,1100,CONDO,RECENTLY_SOLD
"$535,000 ",535000,"1510 E St, Hayward, CA 94541",1510 E St,Hayward,CA,94541,3,3,1933,CONDO,RECENTLY_SOLD
"$535,000 ",535000,"1510 E St APT 37, Hayward, CA 94541",1510 E St APT 37,Hayward,CA,94541,3,3,1933,CONDO,RECENTLY_SOLD
"$465,000 ",465000,"207 Poplar Ave, Hayward, CA 94541",207 Poplar Ave,Hayward,CA,94541,2,1,1272,CONDO,RECENTLY_SOLD
"$438,500 ",438500,"27767 Del Norte Ct, Hayward, CA 94545",27767 Del Norte Ct,Hayward,CA,94545,2,1,884,CONDO,RECENTLY_SOLD
"$440,000 ",440000,"1318 B St APT 113, Hayward, CA 94541",1318 B St APT 113,Hayward,CA,94541,3,2,1056,CONDO,RECENTLY_SOLD
"$440,000 ",440000,"1318 B St #B113, Hayward, CA 94541",1318 B St #B113,Hayward,CA,94541,,,,CONDO,RECENTLY_SOLD
"$435,000 ",435000,"1003 Cheryl Ann Cir APT 59, Hayward, CA 94544",1003 Cheryl Ann Cir APT 59,Hayward,CA,94544,2,2,1060,CONDO,RECENTLY_SOLD
"$440,000 ",440000,"21083 Gary Dr APT 202, Hayward, CA 94546",21083 Gary Dr APT 202,Hayward,CA,94546,1,1,872,CONDO,RECENTLY_SOLD
"$450,000 ",450000,"25192 Copa Del Oro Dr UNIT 107, Hayward, CA 94545",25192 Copa Del Oro Dr UNIT 107,Hayward,CA,94545,2,2,958,CONDO,RECENTLY_SOLD
"$421,000 ",421000,"947 Fletcher Ln #A232, Hayward, CA 94544",947 Fletcher Ln #A232,Hayward,CA,94544,2,1,946,CONDO,RECENTLY_SOLD
"$421,000 ",421000,"947 Fletcher Ln APT 232, Hayward, CA 94544",947 Fletcher Ln APT 232,Hayward,CA,94544,,,,CONDO,RECENTLY_SOLD
"$421,000 ",421000,"945 Fletcher Ln #A232, Hayward, CA 94544",945 Fletcher Ln #A232,Hayward,CA,94544,2,1,946,CONDO,RECENTLY_SOLD
"$445,000 ",445000,"669 Dartmore Ln APT 250, Hayward, CA 94544",669 Dartmore Ln APT 250,Hayward,CA,94544,,,,CONDO,RECENTLY_SOLD
"$445,000 ",445000,"669 Dartmoor Ln #250, Hayward, CA 94544",669 Dartmoor Ln #250,Hayward,CA,94544,2,2,894,CONDO,RECENTLY_SOLD
"$660,000 ",660000,"1004 Martin Luther King Dr, Hayward, CA 94541",1004 Martin Luther King Dr,Hayward,CA,94541,3,3,1645,CONDO,RECENTLY_SOLD
"$986,500 ",986500,"21897 Meekland Ave, Hayward, CA 94541",21897 Meekland Ave,Hayward,CA,94541,,,,CONDO,RECENTLY_SOLD
$1.12M,1125000,"360 Jackson St, Hayward, CA 94544",360 Jackson St,Hayward,CA,94544,,,,CONDO,RECENTLY_SOLD
"$524,000 ",524000,"21314 Gary Dr APT 310, Hayward, CA 94546",21314 Gary Dr APT 310,Hayward,CA,94546,2,2,1100,CONDO,RECENTLY_SOLD
"$417,000 ",417000,"945 Fletcher Ln #A223, Hayward, CA 94544",945 Fletcher Ln #A223,Hayward,CA,94544,2,1,916,CONDO,RECENTLY_SOLD
"$775,000 ",775000,"212 Sullivan Way, Hayward, CA 94541",212 Sullivan Way,Hayward,CA,94541,4,4,1910,CONDO,RECENTLY_SOLD
"$445,000 ",445000,"1280 Stanhope Ln APT 138, Hayward, CA 94545",1280 Stanhope Ln APT 138,Hayward,CA,94545,2,2,1007,CONDO,RECENTLY_SOLD
"$489,000 ",489000,"22135 Sevilla Rd APT 44, Hayward, CA 94541",22135 Sevilla Rd APT 44,Hayward,CA,94541,2,2,1163,CONDO,RECENTLY_SOLD
$1.15M,1150500,"258 Benmore Dr, Hayward, CA 94546",258 Benmore Dr,Hayward,CA,94546,3,2.5,2650,CONDO,RECENTLY_SOLD
"$465,000 ",465000,"2340 D St, Hayward, CA 94541",2340 D St,Hayward,CA,94541,3,2,1242,CONDO,RECENTLY_SOLD
$1.35M,1350000,"250 Schafer Rd, Hayward, CA 94544",250 Schafer Rd,Hayward,CA,94544,2,1,1000,APARTMENT,RECENTLY_SOLD
"$469,000 ",469000,"25912 Hayward Blvd, Hayward, CA 94542",25912 Hayward Blvd,Hayward,CA,94542,2,2,1203,CONDO,RECENTLY_SOLD
"$469,000 ",469000,"25912 Hayward Blvd APT 112, Hayward, CA 94542",25912 Hayward Blvd APT 112,Hayward,CA,94542,2,2,1203,CONDO,RECENTLY_SOLD
"$625,000 ",625000,"24725 Echo Springs Dr, Hayward, CA 94541",24725 Echo Springs Dr,Hayward,CA,94541,3,3,1621,CONDO,RECENTLY_SOLD
"$781,500 ",781500,"2528 Tahoe Ave #2528, Hayward, CA 94545",2528 Tahoe Ave #2528,Hayward,CA,94545,,,,CONDO,RECENTLY_SOLD
"$388,000 ",388000,"2436 Sebastopol Ln APT 3, Hayward, CA 94542",2436 Sebastopol Ln APT 3,Hayward,CA,94542,1,1,705,CONDO,RECENTLY_SOLD
"$448,000 ",448000,"260 Sunset Blvd APT 7, Hayward, CA 94541",260 Sunset Blvd APT 7,Hayward,CA,94541,2,2,1016,CONDO,RECENTLY_SOLD
"$705,000 ",705000,"217 Spring Harvest, Hayward, CA 94544",217 Spring Harvest,Hayward,CA,94544,3,3,1554,CONDO,RECENTLY_SOLD
$1.34M,1337500,"28731 Vista Grande Dr, Hayward, CA 94544",28731 Vista Grande Dr,Hayward,CA,94544,5,3,2997,CONDO,RECENTLY_SOLD
$1.10M,1101000,"266 Benmore Dr, Hayward, CA 94542",266 Benmore Dr,Hayward,CA,94542,3,2.5,2294,CONDO,RECENTLY_SOLD
$1.46M,1463000,"28739 Vista Grande Dr, Hayward, CA 94544",28739 Vista Grande Dr,Hayward,CA,94544,4,3,3150,CONDO,RECENTLY_SOLD
"$187,000 ",187000,"728 City Walk Pl APT 4, Hayward, CA 94541",728 City Walk Pl APT 4,Hayward,CA,94541,0,1,545,APARTMENT,RECENTLY_SOLD
"$581,000 ",581000,"616 Plaza Pl, Hayward, CA 94541",616 Plaza Pl,Hayward,CA,94541,2,2,1700,CONDO,RECENTLY_SOLD
"$735,000 ",735000,"207 Fanuncio Ln, Hayward, CA 94544",207 Fanuncio Ln,Hayward,CA,94544,3,2,1707,CONDO,RECENTLY_SOLD
$1.11M,1113000,"28764 Vista Grande Dr, Hayward, CA 94544",28764 Vista Grande Dr,Hayward,CA,94544,5,3,2997,CONDO,RECENTLY_SOLD
"$530,000 ",530000,"21314 Gary Dr APT 101, Hayward, CA 94546",21314 Gary Dr APT 101,Hayward,CA,94546,3,2,1354,CONDO,RECENTLY_SOLD
$1.30M,1298000,"28743 Vista Grande Dr, Hayward, CA 94544",28743 Vista Grande Dr,Hayward,CA,94544,4,3,2734,CONDO,RECENTLY_SOLD
$1.31M,1314500,"28755 Vista Grande Dr, Hayward, CA 94544",28755 Vista Grande Dr,Hayward,CA,94544,4,3,2734,CONDO,RECENTLY_SOLD
"$739,000 ",739000,"200 Spring Harvest, Hayward, CA 94544",200 Spring Harvest,Hayward,CA,94544,3,2,1850,CONDO,RECENTLY_SOLD
"$389,000 ",389000,"28058 Thorup Ln, Hayward, CA 94542",28058 Thorup Ln,Hayward,CA,94542,3,2.5,2168,CONDO,RECENTLY_SOLD
"$753,000 ",753000,"618 Moss Way, Hayward, CA 94541",618 Moss Way,Hayward,CA,94541,4,4,1999,CONDO,RECENTLY_SOLD
"$877,500 ",877500,"22245 Montgomery St, Hayward, CA 94541",22245 Montgomery St,Hayward,CA,94541,3,3,1833,APARTMENT,RECENTLY_SOLD
$1.23M,1225000,"22811 5th St, Hayward, CA 94541",22811 5th St,Hayward,CA,94541,3,2,1350,APARTMENT,RECENTLY_SOLD
"$808,000 ",808000,"549 Ravenna Way, Hayward, CA 94545",549 Ravenna Way,Hayward,CA,94545,4,2.5,2101,CONDO,RECENTLY_SOLD
"$600,000 ",600000,"617 Artistic Pl, Hayward, CA 94541",617 Artistic Pl,Hayward,CA,94541,2,2,1700,CONDO,RECENTLY_SOLD
"$752,000 ",752000,"24541 Blossom Acre #CA94544, Hayward, CA 94544",24541 Blossom Acre #CA94544,Hayward,CA,94544,4,3,1812,CONDO,RECENTLY_SOLD
"$530,000 ",530000,"640 Cherry Way, Hayward, CA 94541",640 Cherry Way,Hayward,CA,94541,3,2.5,1350,CONDO,RECENTLY_SOLD
"$510,000 ",510000,"21109 Gary Dr APT 219, Hayward, CA 94546",21109 Gary Dr APT 219,Hayward,CA,94546,2,2,1041,CONDO,RECENTLY_SOLD
$1.37M,1366000,"28747 Vista Grande Dr, Hayward, CA 94544",28747 Vista Grande Dr,Hayward,CA,94544,5,3,2997,CONDO,RECENTLY_SOLD
"$625,000 ",625000,"404 Harris Rd, Hayward, CA 94544",404 Harris Rd,Hayward,CA,94544,5,2,2059,APARTMENT,RECENTLY_SOLD
"$438,888 ",438888,"26 Raintree #30, Hayward, CA 94544",26 Raintree #30,Hayward,CA,94544,2,2,1387,CONDO,RECENTLY_SOLD
$1.11M,1114000,"28768 Vista Grande Dr, Hayward, CA 94544",28768 Vista Grande Dr,Hayward,CA,94544,4,3,2734,CONDO,RECENTLY_SOLD
"$583,000 ",583000,"1850 Sally Creek Cir, Hayward, CA 94541",1850 Sally Creek Cir,Hayward,CA,94541,2,2,1640,CONDO,RECENTLY_SOLD
"$799,000 ",799000,"27839 Manon Ave, Hayward, CA 94544",27839 Manon Ave,Hayward,CA,94544,4,3,1928,APARTMENT,RECENTLY_SOLD
"$540,000 ",540000,"648 Grand Ter, Hayward, CA 94541",648 Grand Ter,Hayward,CA,94541,2,3,1170,CONDO,RECENTLY_SOLD
"$540,000 ",540000,"21109 Gary Dr APT 118, Hayward, CA 94546",21109 Gary Dr APT 118,Hayward,CA,94546,2,2,1100,CONDO,RECENTLY_SOLD
"$460,000 ",460000,"21062 Gary Dr APT 204, Hayward, CA 94546",21062 Gary Dr APT 204,Hayward,CA,94546,2,2,1056,CONDO,RECENTLY_SOLD
"$415,000 ",415000,"945 Fletcher Ln #A312, Hayward, CA 94544",945 Fletcher Ln #A312,Hayward,CA,94544,2,1,946,CONDO,RECENTLY_SOLD
"$415,000 ",415000,"945 Fletcher Ln #D326, Hayward, CA 94544",945 Fletcher Ln #D326,Hayward,CA,94544,2,2,926,CONDO,RECENTLY_SOLD
"$155,000 ",155000,"1150 W Winton Ave SPACE 120, Hayward, CA 94545",1150 W Winton Ave SPACE 120,Hayward,CA,94545,,,,CONDO,RECENTLY_SOLD
"$450,000 ",450000,"166 Loma Verde Dr, San Lorenzo, CA 94580",166 Loma Verde Dr,Hayward,CA,94580,2,2,1056,CONDO,RECENTLY_SOLD
$1.49M,1490000,"1638 E St, Hayward, CA 94541",1638 E St,Hayward,CA,94541,99,13.5,61578,APARTMENT,RECENTLY_SOLD
$1.16M,1157500,"28752 Vista Grande Dr, Hayward, CA 94544",28752 Vista Grande Dr,Hayward,CA,94544,5,3,2997,CONDO,RECENTLY_SOLD
